"acquisition_channel";"days_since_registration";"retention"
referral;20;34.694
referral;21;30.612
referral;22;36.735
referral;23;24.490
referral;24;22.449
referral;25;30.612
referral;26;40.816
referral;27;30.612
referral;28;38.776
referral;29;22.449
referral;30;16.327
referral;0;32.727
referral;1;29.091
referral;2;32.727
referral;3;36.364
referral;4;34.545
referral;5;30.909
referral;6;32.727
referral;7;38.182
referral;8;36.364
referral;9;34.545
referral;10;36.364
referral;11;30.909
referral;12;36.364
referral;13;32.727
referral;14;38.182
referral;15;43.636
referral;16;38.182
referral;17;32.727
referral;18;27.273
referral;19;29.091
referral;20;25.455
referral;21;43.636
referral;22;23.636
referral;23;32.727
referral;24;32.727
referral;25;30.909
referral;26;43.636
referral;27;36.364
referral;28;32.727
referral;29;30.909
referral;30;30.909
referral;0;33.333
referral;1;25.926
referral;2;27.778
referral;3;25.926
referral;4;33.333
referral;5;35.185
referral;6;24.074
referral;7;29.630
referral;8;25.926
referral;9;22.222
referral;10;29.630
referral;11;14.815
referral;12;25.926
referral;13;37.037
referral;14;24.074
referral;15;33.333
referral;16;25.926
referral;17;31.481
referral;18;37.037
referral;19;35.185
referral;20;38.889
referral;21;22.222
referral;22;22.222
referral;23;27.778
referral;24;31.481
referral;25;29.630
referral;26;27.778
referral;27;27.778
referral;28;22.222
referral;29;20.370
referral;30;31.481
referral;0;34.375
referral;1;37.500
referral;2;20.313
referral;3;43.750
referral;4;25.000
referral;5;25.000
referral;6;32.813
referral;7;25.000
referral;8;28.125
referral;9;21.875
referral;10;21.875
referral;11;18.750
referral;12;23.438
referral;13;26.563
referral;14;29.688
referral;15;28.125
referral;16;32.813
referral;17;31.250
referral;18;31.250
referral;19;20.313
referral;20;23.438
referral;21;35.938
referral;22;32.813
referral;23;28.125
referral;24;32.813
referral;25;26.563
referral;26;23.438
referral;27;29.688
referral;28;28.125
referral;29;23.438
referral;30;25.000
referral;0;20.968
referral;1;35.484
referral;2;32.258
referral;3;30.645
referral;4;25.806
referral;5;29.032
referral;6;20.968
referral;7;24.194
referral;8;22.581
referral;9;29.032
referral;10;25.806
referral;11;32.258
referral;12;22.581
referral;13;19.355
referral;14;29.032
referral;15;37.097
referral;16;20.968
referral;17;22.581
referral;18;32.258
referral;19;22.581
referral;20;24.194
referral;21;37.097
referral;22;25.806
referral;23;32.258
referral;24;30.645
referral;25;25.806
referral;26;33.871
referral;27;32.258
referral;28;30.645
referral;29;27.419
referral;30;16.129
referral;0;30.612
referral;1;36.735
referral;2;40.816
referral;3;44.898
referral;4;22.449
referral;5;32.653
referral;6;32.653
referral;7;28.571
referral;8;34.694
referral;9;34.694
referral;10;36.735
referral;11;34.694
referral;12;34.694
referral;13;44.898
referral;14;36.735
referral;15;34.694
referral;16;40.816
referral;17;48.980
referral;18;38.776
referral;19;30.612
referral;20;40.816
referral;21;44.898
referral;22;34.694
referral;23;28.571
referral;24;40.816
referral;25;48.980
referral;26;34.694
referral;27;32.653
referral;28;40.816
referral;29;32.653
referral;30;22.449
referral;0;27.778
referral;1;35.185
referral;2;31.481
referral;3;35.185
referral;4;33.333
referral;5;24.074
referral;6;29.630
referral;7;29.630
referral;8;33.333
referral;9;37.037
referral;10;31.481
referral;11;42.593
referral;12;24.074
referral;13;38.889
referral;14;29.630
referral;15;29.630
referral;16;24.074
referral;17;35.185
referral;18;35.185
referral;19;33.333
referral;20;33.333
referral;21;31.481
referral;22;31.481
referral;23;35.185
referral;24;29.630
referral;25;29.630
referral;26;29.630
referral;27;29.630
referral;28;31.481
referral;29;38.889
referral;30;18.519
referral;0;33.333
referral;1;31.579
referral;2;31.579
referral;3;35.088
referral;4;29.825
referral;5;43.860
referral;6;26.316
referral;7;22.807
referral;8;35.088
referral;9;43.860
referral;10;40.351
referral;11;24.561
referral;12;29.825
referral;13;31.579
referral;14;28.070
referral;15;24.561
referral;16;33.333
referral;17;26.316
referral;18;28.070
referral;19;33.333
referral;20;49.123
referral;21;40.351
referral;22;33.333
referral;23;31.579
referral;24;45.614
referral;25;35.088
referral;26;38.596
referral;27;43.860
referral;28;28.070
referral;29;36.842
referral;30;15.789
referral;0;26.829
referral;1;24.390
referral;2;29.268
referral;3;26.829
referral;4;29.268
referral;5;29.268
referral;6;36.585
referral;7;24.390
referral;8;34.146
referral;9;24.390
referral;10;36.585
referral;11;21.951
referral;12;26.829
referral;13;41.463
referral;14;19.512
referral;15;24.390
referral;16;14.634
referral;17;34.146
referral;18;29.268
referral;19;21.951
referral;20;34.146
referral;21;31.707
referral;22;26.829
referral;23;24.390
referral;24;12.195
referral;25;12.195
referral;26;21.951
referral;27;39.024
referral;28;29.268
referral;29;36.585
referral;30;17.073
referral;0;30.645
referral;1;25.806
referral;2;30.645
referral;3;29.032
referral;4;24.194
referral;5;32.258
referral;6;41.935
referral;7;30.645
referral;8;35.484
referral;9;30.645
referral;10;24.194
referral;11;30.645
referral;12;27.419
referral;13;27.419
referral;14;40.323
referral;15;30.645
referral;16;24.194
referral;17;32.258
referral;18;29.032
referral;19;27.419
referral;20;29.032
referral;21;35.484
referral;22;22.581
referral;23;30.645
referral;24;37.097
referral;25;27.419
referral;26;38.710
referral;27;32.258
referral;28;33.871
referral;29;35.484
referral;30;24.194
referral;0;33.333
referral;1;31.373
referral;2;21.569
referral;3;21.569
referral;4;29.412
referral;5;33.333
referral;6;25.490
referral;7;35.294
referral;8;33.333
referral;9;21.569
referral;10;37.255
referral;11;35.294
referral;12;35.294
referral;13;35.294
referral;14;41.176
referral;15;29.412
referral;16;31.373
referral;17;39.216
referral;18;29.412
referral;19;25.490
referral;20;25.490
referral;21;45.098
referral;22;27.451
referral;23;41.176
referral;24;29.412
referral;25;37.255
referral;26;31.373
referral;27;29.412
referral;28;31.373
referral;29;35.294
referral;30;27.451
referral;0;31.373
referral;1;31.373
referral;2;29.412
referral;3;37.255
referral;4;31.373
referral;5;25.490
referral;6;33.333
referral;7;31.373
referral;8;33.333
referral;9;25.490
referral;10;23.529
referral;11;35.294
referral;12;29.412
referral;13;37.255
referral;14;35.294
referral;15;23.529
referral;16;27.451
referral;17;29.412
referral;18;31.373
referral;19;37.255
referral;20;25.490
referral;21;31.373
referral;22;39.216
referral;23;37.255
referral;24;33.333
referral;25;31.373
referral;26;29.412
referral;27;27.451
referral;28;31.373
referral;29;29.412
referral;30;21.569
referral;0;36.000
referral;1;48.000
referral;2;36.000
referral;3;32.000
referral;4;32.000
referral;5;28.000
referral;6;32.000
referral;7;20.000
referral;8;30.000
referral;9;40.000
referral;10;28.000
referral;11;36.000
referral;12;36.000
referral;13;28.000
referral;14;22.000
referral;15;42.000
referral;16;38.000
referral;17;36.000
referral;18;36.000
referral;19;38.000
referral;20;34.000
referral;21;30.000
referral;22;40.000
referral;23;38.000
referral;24;32.000
referral;25;36.000
referral;26;28.000
referral;27;26.000
referral;28;46.000
referral;29;42.000
referral;30;24.000
referral;0;25.000
referral;1;35.000
referral;2;31.667
referral;3;38.333
referral;4;40.000
referral;5;45.000
referral;6;33.333
referral;7;43.333
referral;8;33.333
referral;9;30.000
referral;10;38.333
referral;11;25.000
referral;12;38.333
referral;13;46.667
referral;14;36.667
referral;15;25.000
referral;16;30.000
referral;17;31.667
referral;18;41.667
referral;19;36.667
referral;20;43.333
referral;21;43.333
referral;22;31.667
referral;23;35.000
referral;24;38.333
referral;25;36.667
referral;26;38.333
referral;27;30.000
referral;28;33.333
referral;29;36.667
referral;30;25.000
referral;0;34.426
referral;1;40.984
referral;2;31.148
referral;3;27.869
referral;4;19.672
referral;5;42.623
referral;6;29.508
referral;7;27.869
referral;8;34.426
referral;9;42.623
referral;10;42.623
referral;11;39.344
referral;12;22.951
referral;13;18.033
referral;14;36.066
referral;15;42.623
referral;16;29.508
referral;17;40.984
referral;18;37.705
referral;19;26.230
referral;20;39.344
referral;21;37.705
referral;22;47.541
referral;23;40.984
referral;24;36.066
referral;25;37.705
referral;26;40.984
referral;27;31.148
referral;28;37.705
referral;29;40.984
referral;30;16.393
referral;0;36.207
referral;1;36.207
referral;2;50.000
referral;3;36.207
referral;4;44.828
referral;5;39.655
referral;6;41.379
referral;7;31.034
referral;8;24.138
referral;9;32.759
referral;10;25.862
referral;11;43.103
referral;12;31.034
referral;13;34.483
referral;14;39.655
referral;15;39.655
referral;16;32.759
referral;17;37.931
referral;18;37.931
referral;19;43.103
referral;20;36.207
referral;21;46.552
referral;22;46.552
referral;23;32.759
referral;24;24.138
referral;25;37.931
referral;26;34.483
referral;27;34.483
referral;28;36.207
referral;29;43.103
referral;30;27.586
referral;0;29.032
referral;1;43.548
referral;2;32.258
referral;3;33.871
referral;4;27.419
referral;5;33.871
referral;6;33.871
referral;7;29.032
referral;8;24.194
referral;9;35.484
referral;10;29.032
referral;11;27.419
referral;12;41.935
referral;13;27.419
referral;14;22.581
referral;15;37.097
referral;16;40.323
referral;17;30.645
referral;18;33.871
referral;19;37.097
referral;20;25.806
referral;21;38.710
referral;22;27.419
referral;23;29.032
referral;24;29.032
referral;25;32.258
referral;26;30.645
referral;27;37.097
referral;28;38.710
referral;29;29.032
referral;30;22.581
referral;0;33.962
referral;1;32.075
referral;2;41.509
referral;3;26.415
referral;4;18.868
referral;5;24.528
referral;6;32.075
referral;7;30.189
referral;8;35.849
referral;9;35.849
referral;10;32.075
referral;11;32.075
referral;12;35.849
referral;13;22.642
referral;14;26.415
referral;15;30.189
referral;16;32.075
referral;17;37.736
referral;18;30.189
referral;19;28.302
referral;20;37.736
referral;21;32.075
referral;22;32.075
referral;23;24.528
referral;24;33.962
referral;25;37.736
referral;26;30.189
referral;27;24.528
referral;28;32.075
referral;29;26.415
referral;30;24.528
referral;0;39.623
referral;1;24.528
referral;2;20.755
referral;3;22.642
referral;4;30.189
referral;5;22.642
referral;6;22.642
referral;7;28.302
referral;8;30.189
referral;9;24.528
referral;10;24.528
referral;11;32.075
referral;12;26.415
referral;13;33.962
referral;14;35.849
referral;15;32.075
referral;16;33.962
referral;17;24.528
referral;18;32.075
referral;19;37.736
referral;20;39.623
referral;21;32.075
referral;22;24.528
referral;23;33.962
referral;24;32.075
referral;25;24.528
referral;26;24.528
referral;27;39.623
referral;28;32.075
referral;29;30.189
referral;30;26.415
referral;0;26.923
referral;1;25.000
referral;2;30.769
referral;3;34.615
referral;4;34.615
referral;5;25.000
referral;6;38.462
referral;7;23.077
referral;8;26.923
referral;9;28.846
referral;10;28.846
referral;11;32.692
referral;12;25.000
referral;13;32.692
referral;14;25.000
referral;15;30.769
referral;16;25.000
referral;17;38.462
referral;18;32.692
referral;19;23.077
referral;20;36.538
referral;21;34.615
referral;22;46.154
referral;23;38.462
referral;24;36.538
referral;25;32.692
referral;26;32.692
referral;27;26.923
referral;28;32.692
referral;29;34.615
referral;30;30.769
referral;0;27.778
referral;1;37.037
referral;2;40.741
referral;3;25.926
referral;4;25.926
referral;5;33.333
referral;6;44.444
referral;7;37.037
referral;8;31.481
referral;9;42.593
referral;10;33.333
referral;11;25.926
referral;12;24.074
referral;13;35.185
referral;14;29.630
referral;15;35.185
referral;16;37.037
referral;17;51.852
referral;18;38.889
referral;19;33.333
referral;20;44.444
referral;21;40.741
referral;22;31.481
referral;23;27.778
referral;24;40.741
referral;25;29.630
referral;26;40.741
referral;27;25.926
referral;28;27.778
referral;29;35.185
referral;30;27.778
referral;0;20.339
referral;1;23.729
referral;2;28.814
referral;3;25.424
referral;4;27.119
referral;5;23.729
referral;6;35.593
referral;7;33.898
referral;8;25.424
referral;9;25.424
referral;10;27.119
referral;11;23.729
referral;12;27.119
referral;13;28.814
referral;14;28.814
referral;15;22.034
referral;16;28.814
referral;17;32.203
referral;18;38.983
referral;19;37.288
referral;20;35.593
referral;21;28.814
referral;22;32.203
referral;23;23.729
referral;24;27.119
referral;25;35.593
referral;26;20.339
referral;27;32.203
referral;28;23.729
referral;29;40.678
referral;30;20.339
referral;0;29.231
referral;1;36.923
referral;2;24.615
referral;3;30.769
referral;4;23.077
referral;5;27.692
referral;6;32.308
referral;7;23.077
referral;8;32.308
referral;9;38.462
referral;10;32.308
referral;11;29.231
referral;12;29.231
referral;13;33.846
referral;14;32.308
referral;15;29.231
referral;16;21.538
referral;17;27.692
referral;18;26.154
referral;19;36.923
referral;20;35.385
referral;21;24.615
referral;22;36.923
referral;23;32.308
referral;24;21.538
referral;25;23.077
referral;26;30.769
referral;27;27.692
referral;28;30.769
referral;29;33.846
referral;30;21.538
referral;0;27.451
referral;1;29.412
referral;2;25.490
referral;3;37.255
referral;4;37.255
referral;5;31.373
referral;6;25.490
referral;7;31.373
referral;8;29.412
referral;9;23.529
referral;10;41.176
referral;11;41.176
referral;12;23.529
referral;13;23.529
referral;14;21.569
referral;15;25.490
referral;16;31.373
referral;17;37.255
referral;18;39.216
referral;19;33.333
referral;20;35.294
referral;21;33.333
referral;22;39.216
referral;23;21.569
referral;24;29.412
referral;25;41.176
referral;26;31.373
referral;27;43.137
referral;28;31.373
referral;29;29.412
referral;30;21.569
referral;0;38.028
referral;1;40.845
referral;2;28.169
referral;3;30.986
referral;4;35.211
referral;5;42.254
referral;6;29.577
referral;7;35.211
referral;8;32.394
referral;9;38.028
referral;10;30.986
